NODE_KEY                        ,PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
74867AD200E41EDBA5D8B0C9B9DCA052,300000501,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"43,534.96","36,584.00","6,950.96",N               ,P             
74867AD200E41EDBA5D8B0C9B9DCC052,300000502,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"18,142.74","15,246.00","2,896.74",N               ,P             
74867AD200E41EDBA5D8B0C9B9DCE052,300000503,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
74867AD200E41EDBA5D8B0C9B9DD0052,300000504,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"4,467.94","3,754.57",713.37,N               ,P             
74867AD200E41EDBA5D8B0C9B9DD2052,300000505,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,362.89","5,346.96","1,015.93",N               ,P             
74867AD200E41EDBA5D8B0C9B9DD4052,300000506,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"4,348.26","3,654.00",694.26,N               ,P             
74867AD200E41EDBA5D8B0C9B9DD6052,300000507,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"1,857.50","1,560.92",296.58,N               ,P             
74867AD200E41EDBA5D8B0C9B9DD8052,300000508,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"2,791.74","2,346.00",445.74,N               ,P             
74867AD200E41EDBA5D8B0C9B9DDA052,300000509,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,427.76","1,199.80",227.96,N               ,P             
74867AD200E41EDBA5D8B0C9B9DDC052,300000510,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"7,261.38","6,102.00","1,159.38",N               ,P             
74867AD200E41EDBA5D8B0C9B9DDE052,300000511,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.6,75.92,N               ,P             
74867AD200E41EDBA5D8B0C9B9DE0052,300000512,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"15,621.13","13,127.00","2,494.13",N               ,P             
74867AD200E41EDBA5D8B0C9B9DE2052,300000513,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,320.04","5,310.95","1,009.09",N               ,P             
74867AD200E41EDBA5D8B0C9B9DE4052,300000514,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201,38.19,N               ,P             
74867AD200E41EDBA5D8B0C9B9DE6052,300000515,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"13,075.83","10,988.10","2,087.73",N               ,P             
74867AD200E41EDBA5D8B0C9B9DE8052,300000516,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"1,942.08","1,632.00",310.08,N               ,P             
74867AD200E41EDBA5D8B0C9B9DEA052,300000517,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.8,98.99,18.81,N               ,P             
74867AD200E41EDBA5D8B0C9B9DEC052,300000518,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"19,813.50","16,650.00","3,163.50",N               ,P             
74867AD200E41EDBA5D8B0C9B9DEE052,300000519,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"8,448.47","7,099.56","1,348.91",N               ,P             
74867AD200E41EDBA5D8B0C9B9DF0052,300000520,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
74867AD200E41EDBA5D8B0C9B9DF2052,300000521,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"7,625.52","6,408.00","1,217.52",N               ,P             
74867AD200E41EDBA5D8B0C9B9DF4052,300000522,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
74867AD200E41EDBA5D8B0C9B9DF6052,300000523,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,624.35","1,365.00",259.35,N               ,P             
74867AD200E41EDBA5D8B0C9B9DF8052,300000524,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"13,781.39","11,581.00","2,200.39",N               ,P             
74867AD200E41EDBA5D8B0C9B9DFA052,300000525,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"47,582.15","39,985.00","7,597.15",N               ,P             
74867AD200E41EDBA5D8B0C9B9DFC052,300000526,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"18,190.34","15,286.00","2,904.34",N               ,P             
74867AD200E41EDBA5D8B0C9B9DFE052,300000527,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"9,182.04","7,716.00","1,466.04",N               ,P             
74867AD200E41EDBA5D8B0C9B9E00052,300000528,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"5,806.01","4,879.00",927.01,N               ,P             
74867AD200E41EDBA5D8B0C9B9E02052,300000529,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,626.37","1,366.70",259.67,N               ,P             
74867AD200E41EDBA5D8B0C9B9E04052,300000530,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"2,691.78","2,262.00",429.78,N               ,P             
74867AD200E41EDBA5D8B0C9B9E06052,300000531,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"4,950.40","4,160.00",790.4,N               ,P             
74867AD200E41EDBA5D8B0C9B9E08052,300000532,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"12,020.19","10,101.00","1,919.19",N               ,P             
74867AD200E41EDBA5D8B0C9B9E0A052,300000533,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"71,973.58","60,482.00","11,491.58",N               ,P             
74867AD200E41EDBA5D8B0C9B9E0C052,300000534,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"8,751.26","7,354.00","1,397.26",N               ,P             
74867AD200E41EDBA5D8B0C9B9E0E052,300000535,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,938.50","4,150.00",788.5,N               ,P             
74867AD200E41EDBA5D8B0C9B9E10052,300000536,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,227.24","2,711.97",515.27,N               ,P             
74867AD200E41EDBA5D8B0C9B9E12052,300000537,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"8,542.94","7,178.94","1,364.00",N               ,P             
74867AD200E41EDBA5D8B0C9B9E14052,300000538,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"3,485.98","2,929.40",556.58,N               ,P             
74867AD200E41EDBA5D8B0C9B9E16052,300000539,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,127.29","5,148.98",978.31,N               ,P             
74867AD200E41EDBA5D8B0C9B9E18052,300000540,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,274.68","11,155.20","2,119.48",N               ,P             
74867AD200E41EDBA5D8B0C9B9E1A052,300000541,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"1,933.73","1,624.98",308.75,N               ,P             
74867AD200E41EDBA5D8B0C9B9E1C052,300000542,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"2,153.90","1,810.00",343.9,N               ,P             
74867AD200E41EDBA5D8B0C9B9E1E052,300000543,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,622.75","4,725.00",897.75,N               ,P             
74867AD200E41EDBA5D8B0C9B9E20052,300000544,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"20,476.33","17,207.00","3,269.33",N               ,P             
74867AD200E41EDBA5D8B0C9B9E22052,300000545,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"90,278.16","75,864.00","14,414.16",N               ,P             
74867AD200E41EDBA5D8B0C9B9E24052,300000546,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"12,848.43","10,797.00","2,051.43",N               ,P             
74867AD200E41EDBA5D8B0C9B9E26052,300000547,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,067.43",897,170.43,N               ,P             
74867AD200E41EDBA5D8B0C9B9E28052,300000548,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"5,257.42","4,418.00",839.42,N               ,P             
74867AD200E41EDBA5D8B0C9B9E2A052,300000549,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"16,756.39","14,081.00","2,675.39",N               ,P             
74867AD200E41EDBA5D8B0C9B9E2C052,300000550,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"7,349.35","6,175.92","1,173.43",N               ,P             
74867AD200E41EDBA5D8B0C9B9E2E052,300000551,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"11,252.64","9,456.00","1,796.64",N               ,P             
74867AD200E41EDBA5D8B0C9B9E30052,300000552,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"3,140.41","2,639.00",501.41,N               ,P             
74867AD200E41EDBA5D8B0C9B9E32052,300000553,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
74867AD200E41EDBA5D8B0C9B9E34052,300000554,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.82","3,314.97",629.85,N               ,P             
74867AD200E41EDBA5D8B0C9B9E36052,300000555,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"125,635.44","105,576.00","20,059.44",N               ,P             
74867AD200E41EDBA5D8B0C9B9E38052,300000556,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819,155.61,N               ,P             
74867AD200E41EDBA5D8B0C9B9E3A052,300000557,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,669.96","3,084.00",585.96,N               ,P             
74867AD200E41EDBA5D8B0C9B9E3C052,300000558,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"7,677.85","6,451.97","1,225.88",N               ,P             
74867AD200E41EDBA5D8B0C9B9E3E052,300000559,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"3,453.38","2,902.00",551.38,N               ,P             
74867AD200E41EDBA5D8B0C9B9E40052,300000560,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"12,644.94","10,626.00","2,018.94",N               ,P             
74867AD200E41EDBA5D8B0C9B9E42052,300000561,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"4,598.16","3,864.00",734.16,N               ,P             
74867AD200E41EDBA5D8B0C9B9E44052,300000562,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,722.23,606.91,115.32,N               ,P             
74867AD200E41EDBA5D8B0C9B9E46052,300000563,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,354.54","1,978.60",375.94,N               ,P             
74867AD200E41EDBA5D8B0C9B9E48052,300000564,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"10,281.60","8,640.00","1,641.60",N               ,P             
74867AD200E41EDBA5D8B0C9B9E4A052,300000565,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"213,043.32","179,028.00","34,015.32",N               ,P             
74867AD200E41EDBA5D8B0C9B9E4C052,300000566,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,222.41,186.9,35.51,N               ,P             
74867AD200E41EDBA5D8B0C9B9E4E052,300000567,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
74867AD200E41EDBA5D8B0C9B9E50052,300000568,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"4,137.63","3,477.00",660.63,N               ,P             
74867AD200E41EDBA5D8B0C9B9E52052,300000569,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,995.63","1,677.00",318.63,N               ,P             
74867AD200E41EDBA5D8B0C9B9E54052,300000570,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"11,320.47","9,513.00","1,807.47",N               ,P             
74867AD200E41EDBA5D8B0C9B9E56052,300000571,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"12,848.43","10,797.00","2,051.43",N               ,P             
74867AD200E41EDBA5D8B0C9B9E58052,300000572,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,514.08,432,82.08,N               ,P             
74867AD200E41EDBA5D8B0C9B9E5A052,300000573,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,"3,260.60","2,740.00",520.6,N               ,P             
74867AD200E41EDBA5D8B0C9B9E5C052,300000574,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,117.69","5,140.92",976.77,N               ,P             
74867AD200E41EDBA5D8B0C9B9E5E052,300000575,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"14,307.48","12,023.10","2,284.38",N               ,P             
74867AD200E41EDBA5D8B0C9B9E60052,300000576,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"3,510.74","2,950.20",560.54,N               ,P             
74867AD200E41EDBA5D8B0C9B9E62052,300000577,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"8,979.74","7,546.00","1,433.74",N               ,P             
74867AD200E41EDBA5D8B0C9B9E64052,300000578,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"5,519.22","4,638.00",881.22,N               ,P             
74867AD200E41EDBA5D8B0C9B9E66052,300000579,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"14,102.69","11,851.00","2,251.69",N               ,P             
74867AD200E41EDBA5D8B0C9B9E68052,300000580,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"3,483.13","2,927.00",556.13,N               ,P             
74867AD200E41EDBA5D8B0C9B9E6A052,300000581,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"53,780.86","45,194.00","8,586.86",N               ,P             
74867AD200E41EDBA5D8B0C9B9E6C052,300000582,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"4,872.25","4,094.33",777.92,N               ,P             
74867AD200E41EDBA5D8B0C9B9E6E052,300000583,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"8,811.95","7,405.00","1,406.95",N               ,P             
74867AD200E41EDBA5D8B0C9B9E70052,300000584,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,033.70","4,230.00",803.7,N               ,P             
74867AD200E41EDBA5D8B0C9B9E72052,300000585,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,031.72","3,388.00",643.72,N               ,P             
74867AD200E41EDBA5D8B0C9B9E74052,300000586,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"6,282.82","5,279.68","1,003.14",N               ,P             
74867AD200E41EDBA5D8B0C9B9E76052,300000587,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"12,603.29","10,591.00","2,012.29",N               ,P             
74867AD200E41EDBA5D8B0C9B9E78052,300000588,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"6,178.48","5,192.00",986.48,N               ,P             
74867AD200E41EDBA5D8B0C9B9E7A052,300000589,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"7,191.17","6,043.00","1,148.17",N               ,P             
74867AD200E41EDBA5D8B0C9B9E7C052,300000590,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"19,331.55","16,245.00","3,086.55",N               ,P             
74867AD200E41EDBA5D8B0C9B9E7E052,300000591,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"3,297.49","2,771.00",526.49,N               ,P             
74867AD200E41EDBA5D8B0C9B9E80052,300000592,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"1,463.58","1,229.90",233.68,N               ,P             
74867AD200E41EDBA5D8B0C9B9E82052,300000593,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,"7,892.07","6,631.99","1,260.08",N               ,P             
74867AD200E41EDBA5D8B0C9B9E84052,300000594,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"5,115.77","4,298.97",816.8,N               ,P             
74867AD200E41EDBA5D8B0C9B9E86052,300000595,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,521.22,438,83.22,N               ,P             
74867AD200E41EDBA5D8B0C9B9E88052,300000596,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"3,297.49","2,771.00",526.49,N               ,P             
74867AD200E41EDBA5D8B0C9B9E8A052,300000597,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"7,775.46","6,534.00","1,241.46",N               ,P             
74867AD200E41EDBA5D8B0C9B9E8C052,300000598,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"5,234.80","4,398.99",835.81,N               ,P             
74867AD200E41EDBA5D8B0C9B9E8E052,300000599,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"24,302.18","20,422.00","3,880.18",N               ,P             
74867AD200E41EDBA5D8B0C9B9E90052,300000600,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"5,007.75","4,208.20",799.55,N               ,P             
74867AD200E41EDBA5D8B0C9B9E92052,300000601,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"3,653.30","3,070.00",583.3,N               ,P             
74867AD200E41EDBA5D8B0C9B9E94052,300000602,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"4,074.08","3,423.60",650.48,N               ,P             
74867AD200E41EDBA5D8B0C9B9E96052,300000603,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"4,696.93","3,947.00",749.93,N               ,P             
74867AD200E41EDBA5D8B0C9B9E98052,300000604,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,"8,509.64","7,150.96","1,358.68",N               ,P             
74867AD200E41EDBA5D8B0C9B9E9A052,300000605,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,436.71","5,409.00","1,027.71",N               ,P             
74867AD200E41EDBA5D8B0C9B9E9C052,300000606,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"2,942.87","2,473.00",469.87,N               ,P             
74867AD200E41EDBA5D8B0C9B9E9E052,300000607,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"8,509.67","7,150.98","1,358.69",N               ,P             
74867AD200E41EDBA5D8B0C9B9EA0052,300000608,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"6,053.53","5,087.00",966.53,N               ,P             
74867AD200E41EDBA5D8B0C9B9EA2052,300000609,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,113.84",936,177.84,N               ,P             
74867AD200E41EDBA5D8B0C9B9EA4052,300000610,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,660.4,554.95,105.45,N               ,P             
74867AD200E41EDBA5D8B0C9B9EA6052,300000611,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"4,676.70","3,930.00",746.7,N               ,P             
74867AD200E41EDBA5D8B0C9B9EA8052,300000612,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"7,771.81","6,530.93","1,240.88",N               ,P             
74867AD200E41EDBA5D8B0C9B9EAA052,300000613,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"11,816.17","9,929.55","1,886.62",N               ,P             
74867AD200E41EDBA5D8B0C9B9EAC052,300000614,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"4,523.19","3,801.00",722.19,N               ,P             
74867AD200E41EDBA5D8B0C9B9EAE052,300000615,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"9,935.31","8,349.00","1,586.31",N               ,P             
74867AD200E41EDBA5D8B0C9B9EB0052,300000616,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"3,982.93","3,347.00",635.93,N               ,P             
74867AD200E41EDBA5D8B0C9B9EB2052,300000617,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"3,259.41","2,739.00",520.41,N               ,P             
74867AD200E41EDBA5D8B0C9B9EB4052,300000618,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,249.49","3,571.00",678.49,N               ,P             
74867AD200E41EDBA5D8B0C9B9EB6052,300000619,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"7,539.84","6,336.00","1,203.84",N               ,P             
74867AD200E41EDBA5D8B0C9B9EB8052,300000620,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"11,506.11","9,669.00","1,837.11",N               ,P             
74867AD200E41EDBA5D8B0C9B9EBA052,300000621,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"3,752.07","3,153.00",599.07,N               ,P             
74867AD200E41EDBA5D8B0C9B9EBC052,300000622,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,549.78,462,87.78,N               ,P             
74867AD200E41EDBA5D8B0C9B9EBE052,300000623,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"2,343.94","1,969.70",374.24,N               ,P             
74867AD200E41EDBA5D8B0C9B9EC0052,300000624,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,298.57","5,292.92","1,005.65",N               ,P             
