NODE_KEY                        ,PARENT_KEY_NODE_KEY               ,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0CBD3AA6052,74867AD200E41EDBA5D8B0C98DCFE052  ,80,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,653.31,549,104.31
74867AD200E41EDBA5D8B0CBD3AA8052,74867AD200E41EDBA5D8B0C98DD00052  ,10,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,"1,166.20",980,186.2
74867AD200E41EDBA5D8B0CBD3AAA052,74867AD200E41EDBA5D8B0C98DD00052  ,20,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,83.3,70,13.3
74867AD200E41EDBA5D8B0CBD3AAC052,74867AD200E41EDBA5D8B0C98DD00052  ,30,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,"1,506.54","1,266.00",240.54
74867AD200E41EDBA5D8B0CBD3AAE052,74867AD200E41EDBA5D8B0C98DD00052  ,40,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,"1,749.30","1,470.00",279.3
74867AD200E41EDBA5D8B0CBD3AB0052,74867AD200E41EDBA5D8B0C98DD00052  ,50,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,41.65,35,6.65
74867AD200E41EDBA5D8B0CBD3AB2052,74867AD200E41EDBA5D8B0C98DD00052  ,60,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,"1,506.54","1,266.00",240.54
74867AD200E41EDBA5D8B0CBD3AB4052,74867AD200E41EDBA5D8B0C98DD02052  ,10,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0CBD3AB6052,74867AD200E41EDBA5D8B0C98DD02052  ,20,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.4,260,49.4
74867AD200E41EDBA5D8B0CBD3AB8052,74867AD200E41EDBA5D8B0C98DD02052  ,30,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0CBD3ABA052,74867AD200E41EDBA5D8B0C98DD04052  ,10,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0CBD3ABC052,74867AD200E41EDBA5D8B0C98DD04052  ,20,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,30.92,25.98,4.94
74867AD200E41EDBA5D8B0CBD3ABE052,74867AD200E41EDBA5D8B0C98DD04052  ,30,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0CBD3AC0052,74867AD200E41EDBA5D8B0C98DD04052  ,40,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,30.92,25.98,4.94
74867AD200E41EDBA5D8B0CBD3AC2052,74867AD200E41EDBA5D8B0C98DD04052  ,50,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0CBD3AC4052,74867AD200E41EDBA5D8B0C98DD04052  ,60,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,15.46,12.99,2.47
74867AD200E41EDBA5D8B0CBD3AC6052,74867AD200E41EDBA5D8B0C98DD04052  ,70,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0CBD3AC8052,74867AD200E41EDBA5D8B0C98DD06052  ,10,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,46.41,39,7.41
74867AD200E41EDBA5D8B0CBD3ACA052,74867AD200E41EDBA5D8B0C98DD06052  ,20,74867AD200E41EDBA5D8B06B26F80052  ,GBP          ,"3,566.43","2,997.00",569.43
74867AD200E41EDBA5D8B0CC97170052,74867AD200E41EDBA5D8B0C98DD06052  ,30,74867AD200E41EDBA5D8B06B26ECC052  ,GBP          ,"1,017.45",855,162.45
74867AD200E41EDBA5D8B0CC97172052,74867AD200E41EDBA5D8B0C98DD06052  ,40,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,46.41,39,7.41
74867AD200E41EDBA5D8B0CC97174052,74867AD200E41EDBA5D8B0C98DD08052  ,10,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,"1,259.02","1,058.00",201.02
74867AD200E41EDBA5D8B0CC97176052,74867AD200E41EDBA5D8B0C98DD08052  ,20,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CC97178052,74867AD200E41EDBA5D8B0C98DD08052  ,30,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0CC9717A052,74867AD200E41EDBA5D8B0C98DD08052  ,40,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,"1,888.53","1,587.00",301.53
74867AD200E41EDBA5D8B0CC9717C052,74867AD200E41EDBA5D8B0C98DD08052  ,50,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CC9717E052,74867AD200E41EDBA5D8B0C98DD08052  ,60,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0CC97180052,74867AD200E41EDBA5D8B0C98DD08052  ,70,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,629.51,529,100.51
74867AD200E41EDBA5D8B0CC97182052,74867AD200E41EDBA5D8B0C98DD08052  ,80,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CC97184052,74867AD200E41EDBA5D8B0C98DD08052  ,90,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0CC97186052,74867AD200E41EDBA5D8B0C98DD0A052  ,10,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,35.69,29.99,5.7
74867AD200E41EDBA5D8B0CC97188052,74867AD200E41EDBA5D8B0C98DD0A052  ,20,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"5,604.90","4,710.00",894.9
74867AD200E41EDBA5D8B0CC9718A052,74867AD200E41EDBA5D8B0C98DD0A052  ,30,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0CC9718C052,74867AD200E41EDBA5D8B0C98DD0A052  ,40,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0CC9718E052,74867AD200E41EDBA5D8B0C98DD0A052  ,50,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"5,604.90","4,710.00",894.9
74867AD200E41EDBA5D8B0CC97190052,74867AD200E41EDBA5D8B0C98DD0A052  ,60,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0CC97192052,74867AD200E41EDBA5D8B0C98DD0A052  ,70,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0CC97194052,74867AD200E41EDBA5D8B0C98DD0C052  ,10,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"1,057.91",889,168.91
74867AD200E41EDBA5D8B0CC97196052,74867AD200E41EDBA5D8B0C98DD0C052  ,20,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,449.82,378,71.82
74867AD200E41EDBA5D8B0CC97198052,74867AD200E41EDBA5D8B0C98DD0C052  ,30,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"1,057.91",889,168.91
74867AD200E41EDBA5D8B0CC9719A052,74867AD200E41EDBA5D8B0C98DD0C052  ,40,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189,35.91
74867AD200E41EDBA5D8B0CC9719C052,74867AD200E41EDBA5D8B0C98DD0C052  ,50,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"1,057.91",889,168.91
74867AD200E41EDBA5D8B0CC9719E052,74867AD200E41EDBA5D8B0C98DD0C052  ,60,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567,107.73
74867AD200E41EDBA5D8B0CC971A0052,74867AD200E41EDBA5D8B0C98DD0E052  ,10,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.5,750,142.5
74867AD200E41EDBA5D8B0CC971A2052,74867AD200E41EDBA5D8B0C98DD0E052  ,20,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"2,139.62","1,798.00",341.62
74867AD200E41EDBA5D8B0CC971A4052,74867AD200E41EDBA5D8B0C98DD0E052  ,30,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CC971A6052,74867AD200E41EDBA5D8B0C98DD0E052  ,40,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.5,750,142.5
74867AD200E41EDBA5D8B0CC971A8052,74867AD200E41EDBA5D8B0C98DD0E052  ,50,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"2,139.62","1,798.00",341.62
74867AD200E41EDBA5D8B0CC971AA052,74867AD200E41EDBA5D8B0C98DD0E052  ,60,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CC971AC052,74867AD200E41EDBA5D8B0C98DD0E052  ,70,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595,500,95
74867AD200E41EDBA5D8B0CC971AE052,74867AD200E41EDBA5D8B0C98DD0E052  ,80,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"3,209.43","2,697.00",512.43
74867AD200E41EDBA5D8B0CC971B0052,74867AD200E41EDBA5D8B0C98DD0E052  ,90,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0CC971B2052,74867AD200E41EDBA5D8B0C98DD10052  ,10,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"2,856.00","2,400.00",456
74867AD200E41EDBA5D8B0CC971B4052,74867AD200E41EDBA5D8B0C98DD10052  ,20,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,34.51,29,5.51
74867AD200E41EDBA5D8B0CC971B6052,74867AD200E41EDBA5D8B0C98DD10052  ,30,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,"1,092.42",918,174.42
74867AD200E41EDBA5D8B0CC971B8052,74867AD200E41EDBA5D8B0C98DD12052  ,10,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,"2,854.81","2,399.00",455.81
74867AD200E41EDBA5D8B0CC971BA052,74867AD200E41EDBA5D8B0C98DD12052  ,20,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,404.6,340,64.6
74867AD200E41EDBA5D8B0CC971BC052,74867AD200E41EDBA5D8B0C98DD14052  ,10,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,"1,959.93","1,647.00",312.93
74867AD200E41EDBA5D8B0CC971BE052,74867AD200E41EDBA5D8B0C98DD14052  ,20,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.9,810,153.9
74867AD200E41EDBA5D8B0CC971C0052,74867AD200E41EDBA5D8B0C98DD14052  ,30,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16,3.04
74867AD200E41EDBA5D8B0CC971C2052,74867AD200E41EDBA5D8B0C98DD14052  ,40,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CC971C4052,74867AD200E41EDBA5D8B0C98DD16052  ,10,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,496.23,417,79.23
74867AD200E41EDBA5D8B0CC971C6052,74867AD200E41EDBA5D8B0C98DD16052  ,20,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,17.85,15,2.85
74867AD200E41EDBA5D8B0CC971C8052,74867AD200E41EDBA5D8B0C98DD16052  ,30,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,"5,105.10","4,290.00",815.1
74867AD200E41EDBA5D8B0CC971CA052,74867AD200E41EDBA5D8B0C98DD16052  ,40,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,165.41,139,26.41
74867AD200E41EDBA5D8B0CC971CC052,74867AD200E41EDBA5D8B0C98DD16052  ,50,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,53.55,45,8.55
74867AD200E41EDBA5D8B0CC971CE052,74867AD200E41EDBA5D8B0C98DD16052  ,60,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,"1,701.70","1,430.00",271.7
74867AD200E41EDBA5D8B0CC971D0052,74867AD200E41EDBA5D8B0C98DD18052  ,10,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"2,856.00","2,400.00",456
74867AD200E41EDBA5D8B0CC971D2052,74867AD200E41EDBA5D8B0C98DD18052  ,20,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,69.02,58,11.02
74867AD200E41EDBA5D8B0CC971D4052,74867AD200E41EDBA5D8B0C98DD18052  ,30,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,"1,092.42",918,174.42
74867AD200E41EDBA5D8B0CC971D6052,74867AD200E41EDBA5D8B0C98DD18052  ,40,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"2,856.00","2,400.00",456
74867AD200E41EDBA5D8B0CC971D8052,74867AD200E41EDBA5D8B0C98DD18052  ,50,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,34.51,29,5.51
74867AD200E41EDBA5D8B0CC971DA052,74867AD200E41EDBA5D8B0C98DD18052  ,60,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,546.21,459,87.21
74867AD200E41EDBA5D8B0CC971DC052,74867AD200E41EDBA5D8B0C98DD18052  ,70,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"2,856.00","2,400.00",456
74867AD200E41EDBA5D8B0CC971DE052,74867AD200E41EDBA5D8B0C98DD18052  ,80,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,103.53,87,16.53
74867AD200E41EDBA5D8B0CC971E0052,74867AD200E41EDBA5D8B0C98DD18052  ,90,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,"1,092.42",918,174.42
74867AD200E41EDBA5D8B0CC971E2052,74867AD200E41EDBA5D8B0C98DD1A052  ,10,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,330.82,278,52.82
74867AD200E41EDBA5D8B0CC971E4052,74867AD200E41EDBA5D8B0C98DD1A052  ,20,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,17.85,15,2.85
74867AD200E41EDBA5D8B0CC971E6052,74867AD200E41EDBA5D8B0C98DD1A052  ,30,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,"3,403.40","2,860.00",543.4
74867AD200E41EDBA5D8B0CC971E8052,74867AD200E41EDBA5D8B0C98DD1C052  ,10,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,496.23,417,79.23
74867AD200E41EDBA5D8B0CC971EA052,74867AD200E41EDBA5D8B0C98DD1C052  ,20,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,53.55,45,8.55
74867AD200E41EDBA5D8B0CC971EC052,74867AD200E41EDBA5D8B0C98DD1E052  ,10,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,821.1,690,131.1
74867AD200E41EDBA5D8B0CC971EE052,74867AD200E41EDBA5D8B0C98DD1E052  ,20,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,24.63,20.7,3.93
74867AD200E41EDBA5D8B0CC971F0052,74867AD200E41EDBA5D8B0C98DD1E052  ,30,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,950.81,799,151.81
74867AD200E41EDBA5D8B0CC971F2052,74867AD200E41EDBA5D8B0C98DD1E052  ,40,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,547.4,460,87.4
74867AD200E41EDBA5D8B0CC971F4052,74867AD200E41EDBA5D8B0C98DD20052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0CC971F6052,74867AD200E41EDBA5D8B0C98DD20052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,160.65,135,25.65
74867AD200E41EDBA5D8B0CC971F8052,74867AD200E41EDBA5D8B0C98DD20052  ,30,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,"4,458.93","3,747.00",711.93
74867AD200E41EDBA5D8B0CC971FA052,74867AD200E41EDBA5D8B0C98DD20052  ,40,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0CC971FC052,74867AD200E41EDBA5D8B0C98DD20052  ,50,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.1,90,17.1
74867AD200E41EDBA5D8B0CC971FE052,74867AD200E41EDBA5D8B0C98DD20052  ,60,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,"1,486.31","1,249.00",237.31
74867AD200E41EDBA5D8B0CC97200052,74867AD200E41EDBA5D8B0C98DD20052  ,70,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0CC97202052,74867AD200E41EDBA5D8B0C98DD22052  ,10,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,198.73,167,31.73
74867AD200E41EDBA5D8B0CC97204052,74867AD200E41EDBA5D8B0C98DD22052  ,20,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.4,38.46
74867AD200E41EDBA5D8B0CC97206052,74867AD200E41EDBA5D8B0C98DD22052  ,30,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,397.46,334,63.46
74867AD200E41EDBA5D8B0CC97208052,74867AD200E41EDBA5D8B0C98DD22052  ,40,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.4,38.46
74867AD200E41EDBA5D8B0CC9720A052,74867AD200E41EDBA5D8B0C98DD22052  ,50,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,596.19,501,95.19
74867AD200E41EDBA5D8B0CC9720C052,74867AD200E41EDBA5D8B0C98DD22052  ,60,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.4,38.46
74867AD200E41EDBA5D8B0CC9720E052,74867AD200E41EDBA5D8B0C98DD22052  ,70,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,397.46,334,63.46
74867AD200E41EDBA5D8B0CC97210052,74867AD200E41EDBA5D8B0C98DD22052  ,80,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.4,38.46
74867AD200E41EDBA5D8B0CC97212052,74867AD200E41EDBA5D8B0C98DD22052  ,90,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,596.19,501,95.19
74867AD200E41EDBA5D8B0CC97214052,74867AD200E41EDBA5D8B0C98DD22052  ,100,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,361.28,303.6,57.68
74867AD200E41EDBA5D8B0CC97216052,74867AD200E41EDBA5D8B0C98DD24052  ,10,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,164.22,138,26.22
74867AD200E41EDBA5D8B0CC97218052,74867AD200E41EDBA5D8B0C98DD24052  ,20,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,831.81,699,132.81
74867AD200E41EDBA5D8B0CC9721A052,74867AD200E41EDBA5D8B0C98DD24052  ,30,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,"1,975.40","1,660.00",315.4
74867AD200E41EDBA5D8B0CC9721C052,74867AD200E41EDBA5D8B0C98DD24052  ,40,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,164.22,138,26.22
74867AD200E41EDBA5D8B0CC9721E052,74867AD200E41EDBA5D8B0C98DD24052  ,50,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,"1,663.62","1,398.00",265.62
74867AD200E41EDBA5D8B0CC97220052,74867AD200E41EDBA5D8B0C98DD24052  ,60,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,"1,975.40","1,660.00",315.4
74867AD200E41EDBA5D8B0CC97222052,74867AD200E41EDBA5D8B0C98DD24052  ,70,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,246.33,207,39.33
74867AD200E41EDBA5D8B0CC97224052,74867AD200E41EDBA5D8B0C98DD24052  ,80,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,"2,495.43","2,097.00",398.43
74867AD200E41EDBA5D8B0CC97226052,74867AD200E41EDBA5D8B0C98DD24052  ,90,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,"1,975.40","1,660.00",315.4
74867AD200E41EDBA5D8B0CC97228052,74867AD200E41EDBA5D8B0C98DD24052  ,100,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,246.33,207,39.33
74867AD200E41EDBA5D8B0CC9722A052,74867AD200E41EDBA5D8B0C98DD26052  ,10,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"4,280.43","3,597.00",683.43
74867AD200E41EDBA5D8B0CC9722C052,74867AD200E41EDBA5D8B0C98DD26052  ,20,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,13.09,11,2.09
74867AD200E41EDBA5D8B0CC9722E052,74867AD200E41EDBA5D8B0C98DD26052  ,30,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"2,322.88","1,952.00",370.88
74867AD200E41EDBA5D8B0CC97230052,74867AD200E41EDBA5D8B0C98DD26052  ,40,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"2,853.62","2,398.00",455.62
74867AD200E41EDBA5D8B0CC97232052,74867AD200E41EDBA5D8B0C98DD26052  ,50,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,13.09,11,2.09
74867AD200E41EDBA5D8B0CC97234052,74867AD200E41EDBA5D8B0C98DD26052  ,60,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"2,322.88","1,952.00",370.88
74867AD200E41EDBA5D8B0CC97236052,74867AD200E41EDBA5D8B0C98DD26052  ,70,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"1,426.81","1,199.00",227.81
74867AD200E41EDBA5D8B0CC97238052,74867AD200E41EDBA5D8B0C98DD26052  ,80,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22,4.18
74867AD200E41EDBA5D8B0CC9723A052,74867AD200E41EDBA5D8B0C98DD28052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"6,069.00","5,100.00",969
74867AD200E41EDBA5D8B0CC9723C052,74867AD200E41EDBA5D8B0C98DD28052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,196.35,165,31.35
74867AD200E41EDBA5D8B0CC9723E052,74867AD200E41EDBA5D8B0C98DD28052  ,30,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"8,207.43","6,897.00","1,310.43"
74867AD200E41EDBA5D8B0CC97240052,74867AD200E41EDBA5D8B0C98DD28052  ,40,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"2,023.00","1,700.00",323
74867AD200E41EDBA5D8B0CC97242052,74867AD200E41EDBA5D8B0C98DD28052  ,50,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55,10.45
74867AD200E41EDBA5D8B0CC97244052,74867AD200E41EDBA5D8B0C98DD2A052  ,10,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,"1,166.20",980,186.2
74867AD200E41EDBA5D8B0CC97246052,74867AD200E41EDBA5D8B0C98DD2A052  ,20,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,41.65,35,6.65
74867AD200E41EDBA5D8B0CC97248052,74867AD200E41EDBA5D8B0C98DD2A052  ,30,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,"1,506.54","1,266.00",240.54
74867AD200E41EDBA5D8B0CC9724A052,74867AD200E41EDBA5D8B0C98DD2A052  ,40,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,583.1,490,93.1
74867AD200E41EDBA5D8B0CC9724C052,74867AD200E41EDBA5D8B0C98DD2A052  ,50,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,124.95,105,19.95
74867AD200E41EDBA5D8B0CC9724E052,74867AD200E41EDBA5D8B0C98DD2C052  ,10,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"1,069.81",899,170.81
74867AD200E41EDBA5D8B0CC97250052,74867AD200E41EDBA5D8B0C98DD2C052  ,20,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0CC97252052,74867AD200E41EDBA5D8B0C98DD2C052  ,30,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595,500,95
74867AD200E41EDBA5D8B0CC97254052,74867AD200E41EDBA5D8B0C98DD2C052  ,40,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"3,209.43","2,697.00",512.43
74867AD200E41EDBA5D8B0CC97256052,74867AD200E41EDBA5D8B0C98DD2C052  ,50,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0CC97258052,74867AD200E41EDBA5D8B0C98DD2C052  ,60,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595,500,95
74867AD200E41EDBA5D8B0CC9725A052,74867AD200E41EDBA5D8B0C98DD2C052  ,70,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"3,209.43","2,697.00",512.43
74867AD200E41EDBA5D8B0CC9725C052,74867AD200E41EDBA5D8B0C98DD2E052  ,10,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,320.94,269.7,51.24
74867AD200E41EDBA5D8B0CC9725E052,74867AD200E41EDBA5D8B0C98DD2E052  ,20,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,35.69,29.99,5.7
74867AD200E41EDBA5D8B0CC97260052,74867AD200E41EDBA5D8B0C98DD2E052  ,30,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"5,604.90","4,710.00",894.9
74867AD200E41EDBA5D8B0CC97262052,74867AD200E41EDBA5D8B0C98DD30052  ,10,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"5,471.62","4,598.00",873.62
74867AD200E41EDBA5D8B0CC97264052,74867AD200E41EDBA5D8B0C98DD30052  ,20,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"6,069.00","5,100.00",969
74867AD200E41EDBA5D8B0CC97266052,74867AD200E41EDBA5D8B0C98DD30052  ,30,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55,10.45
74867AD200E41EDBA5D8B0CC97268052,74867AD200E41EDBA5D8B0C98DD30052  ,40,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"5,471.62","4,598.00",873.62
74867AD200E41EDBA5D8B0CC9726A052,74867AD200E41EDBA5D8B0C98DD30052  ,50,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"4,046.00","3,400.00",646
74867AD200E41EDBA5D8B0CC9726C052,74867AD200E41EDBA5D8B0C98DD30052  ,60,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55,10.45
74867AD200E41EDBA5D8B0CC9726E052,74867AD200E41EDBA5D8B0C98DD30052  ,70,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"8,207.43","6,897.00","1,310.43"
74867AD200E41EDBA5D8B0CC97270052,74867AD200E41EDBA5D8B0C98DD30052  ,80,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"2,023.00","1,700.00",323
